func,omega,algorithm,s8-start,s8-final,a1-start,a1-final,a2-start,a2-final,MD,MAD,RMSD,time,errors?
wb97m,300,LD_LBFGS,3.5,3.5000000000000000,0.6,0.59999999999999998,8.5,8.5000000000000000,-1.461528,1.469807,2.178588,7,True
wb97m,300,LD_LBFGS,3.5,0.78203771479305173,0.8,0.74402419629222871,2.0,2.7558166494281156,0.019889,0.124935,0.185131,29,False
wb97m,300,LD_LBFGS,3.5,0.78739003628937310,0.8,0.75290875235817678,3.625,2.7181218146031840,0.020629,0.124898,0.185165,18,False
wb97m,300,LD_LBFGS,3.5,3.5000000000000000,0.8,0.80000000000000004,5.25,5.2500000000000000,-0.858858,0.896461,1.400365,7,True
wb97m,300,LD_LBFGS,3.5,3.5000000000000000,0.8,0.80000000000000004,6.875,6.8750000000000000,-1.352484,1.364144,2.043607,8,True
wb97m,300,LD_LBFGS,3.5,3.5000000000000000,0.8,0.80000000000000004,8.5,8.5000000000000000,-1.564337,1.569876,2.304222,8,True
wb97m,300,LD_LBFGS,5.25,4.7634231942218124,0.0,2.4721563950636352,2.0,2.5777801265804832,-1.656280,1.660133,2.413117,16,True
wb97m,300,LD_LBFGS,5.25,4.3773899889230758,0.0,2.2563319876781818,3.625,4.1901592718022806,-1.680832,1.684274,2.439835,21,True
wb97m,300,LD_LBFGS,5.25,5.2500000000000000,0.0,0.0000000000000000,5.25,5.2500000000000000,4.660782,4.706831,7.538983,8,True
wb97m,300,LD_LBFGS,5.25,0.78852274162160696,0.0,0.75209278782023381,6.875,2.7229067710969050,0.020740,0.124904,0.185161,23,False
wb97m,300,LD_LBFGS,5.25,0.78797573295951129,0.0,0.75186667790392059,8.5,2.7235329158560870,0.020676,0.124904,0.185160,30,False
wb97m,300,LD_LBFGS,5.25,0.78830780090198294,0.2,0.75206436965689727,2.0,2.7227735836766587,0.020773,0.124921,0.185161,1634,False
wb97m,300,LD_LBFGS,5.25,5.2500000000000000,0.2,0.20000000000000001,3.625,3.6250000000000000,5.774460,5.928387,9.293243,8,True
wb97m,300,LD_LBFGS,5.25,NaN,0.2,NaN,5.25,NaN,NaN,NaN,NaN,1800,False
wb97m,300,LD_LBFGS,5.25,NaN,0.2,NaN,6.875,NaN,NaN,NaN,NaN,1800,False
wb97m,300,LD_LBFGS,5.25,5.2500000000000000,0.2,0.20000000000000001,8.5,8.5000000000000000,-0.831891,0.886748,1.374098,8,True
wb97m,300,LD_LBFGS,5.25,5.2004088688198689,0.4,1.6554541312251319,2.0,2.2568210012260095,-1.103633,1.130043,1.749069,17,True
wb97m,300,LD_LBFGS,5.25,NaN,0.4,NaN,3.625,NaN,NaN,NaN,NaN,1800,False
wb97m,300,LD_LBFGS,5.25,NaN,0.4,NaN,5.25,NaN,NaN,NaN,NaN,1800,False
wb97m,300,LD_LBFGS,5.25,0.78287322591552777,0.4,0.74013019034449679,6.875,2.7751993835273625,0.019752,0.124917,0.185123,22,False
wb97m,300,LD_LBFGS,5.25,5.2500000000000000,0.4,0.40000000000000002,8.5,8.5000000000000000,-1.193548,1.215556,1.846237,8,True
wb97m,300,LD_LBFGS,5.25,5.2500000000000000,0.6,0.59999999999999998,2.0,2.0000000000000000,5.533373,5.660060,8.767363,8,True
wb97m,300,LD_LBFGS,5.25,NaN,0.6,NaN,3.625,NaN,NaN,NaN,NaN,1800,False
wb97m,300,LD_LBFGS,5.25,0.78348153908110729,0.6,0.73489977700451492,5.25,2.8007579406560699,0.019546,0.124912,0.185124,15,False
wb97m,300,LD_LBFGS,5.25,5.2500000000000000,0.6,0.59999999999999998,6.875,6.8750000000000000,-0.968460,1.010451,1.559967,8,True
wb97m,300,LD_LBFGS,5.25,5.2500000000000000,0.6,0.59999999999999998,8.5,8.5000000000000000,-1.405339,1.417736,2.114103,8,True
wb97m,300,LD_LBFGS,5.25,NaN,0.8,NaN,2.0,NaN,NaN,NaN,NaN,1800,False
wb97m,300,LD_LBFGS,5.25,0.79170429796375963,0.8,0.75339626029229789,3.625,2.7192937951314402,0.021128,0.124910,0.185171,17,False
wb97m,300,LD_LBFGS,5.25,0.77057273332437126,0.8,0.71657036440565147,5.25,2.8771755015268017,0.017653,0.125042,0.185180,30,False
wb97m,300,LD_LBFGS,5.25,5.2500000000000000,0.8,0.80000000000000004,6.875,6.8750000000000000,-1.270259,1.288395,1.947779,8,True
wb97m,300,LD_LBFGS,5.25,5.2500000000000000,0.8,0.80000000000000004,8.5,8.5000000000000000,-1.531514,1.538737,2.267690,8,True
wb97m,300,LD_LBFGS,7.0,6.9911600780012551,0.0,0.61289699538155662,2.0,2.1404605268467973,6.930341,7.037472,10.877780,15,True
wb97m,300,LD_LBFGS,7.0,5.4842058912986733,0.0,5.2412937388881140,3.625,4.9228020653173337,-1.752892,1.755145,2.515097,20,True
wb97m,300,LD_LBFGS,7.0,7.0000000000000000,0.0,0.0000000000000000,5.25,5.2500000000000000,6.252504,6.305331,10.088383,8,True
wb97m,300,LD_LBFGS,7.0,0.78887805620656426,0.0,0.75202766956698408,6.875,2.7234806037046067,0.020792,0.124909,0.185161,27,False
wb97m,300,LD_LBFGS,7.0,0.78632051987359042,0.0,0.75092126988621399,8.5,2.7263101878303679,0.020695,0.124969,0.185155,20,False
